id_pengguna,tanggal,bulan,tahun,Kota,Kategori,pendapatan_bulanan,jumlah_pengeluaran,status_user
USR000647,3/9/2026,3,2026,Medan,Sosial,5241000,85000,Normal
USR000647,3/12/2026,3,2026,Medan,Tagihan,5241000,216000,Normal
USR000647,3/13/2026,3,2026,Medan,Perumahan,5241000,360000,Normal
USR000647,3/14/2026,3,2026,Medan,Pendidikan,5241000,185000,Normal
USR000647,3/15/2026,3,2026,Medan,Anak-Anak,5241000,107000,Normal
USR000647,3/16/2026,3,2026,Medan,Elektronik,5241000,165000,Normal
USR000647,3/17/2026,3,2026,Medan,Anak-Anak,5241000,104000,Normal
USR000647,3/18/2026,3,2026,Medan,Hewan Peliharaan,5241000,80000,Normal
USR000647,3/18/2026,3,2026,Medan,Makanan,5241000,165000,Normal
USR000647,3/19/2026,3,2026,Medan,Hiburan,5241000,141000,Normal
USR000647,3/23/2026,3,2026,Medan,Transportasi,5241000,119000,Normal
USR000647,3/24/2026,3,2026,Medan,Kesehatan,5241000,141000,Normal
USR000647,3/25/2026,3,2026,Medan,Pakaian,5241000,129000,Normal
USR000647,3/28/2026,3,2026,Medan,Olahraga,5241000,89000,Normal
USR000647,3/28/2026,3,2026,Medan,Traveling,5241000,197000,Normal
USR000647,3/31/2026,3,2026,Medan,Belanja,5241000,207000,Normal
USR000647,4/5/2026,4,2026,Medan,Hewan Peliharaan,5241000,97000,Normal
USR000647,4/10/2026,4,2026,Medan,Transportasi,5241000,110000,Normal
USR000647,4/12/2026,4,2026,Medan,Pakaian,5241000,129000,Normal
USR000647,4/13/2026,4,2026,Medan,Traveling,5241000,150000,Normal
USR000647,4/14/2026,4,2026,Medan,Perumahan,5241000,236000,Normal
USR000647,4/17/2026,4,2026,Medan,Anak-Anak,5241000,117000,Normal
USR000647,4/17/2026,4,2026,Medan,Belanja,5241000,155000,Normal
USR000647,4/17/2026,4,2026,Medan,Perumahan,5241000,323000,Normal
USR000647,4/18/2026,4,2026,Medan,Elektronik,5241000,115000,Normal
USR000647,4/19/2026,4,2026,Medan,Makanan,5241000,143000,Normal
USR000647,4/19/2026,4,2026,Medan,Olahraga,5241000,108000,Normal
USR000647,4/21/2026,4,2026,Medan,Hiburan,5241000,100000,Normal
USR000647,4/21/2026,4,2026,Medan,Sosial,5241000,130000,Normal
USR000647,4/21/2026,4,2026,Medan,Tagihan,5241000,276000,Normal
USR000647,4/22/2026,4,2026,Medan,Kesehatan,5241000,120000,Normal
USR000647,4/24/2026,4,2026,Medan,Makanan,5241000,192000,Normal
USR000647,4/24/2026,4,2026,Medan,Tagihan,5241000,218000,Normal
USR000647,4/26/2026,4,2026,Medan,Transportasi,5241000,144000,Normal
USR000647,4/27/2026,4,2026,Medan,Hewan Peliharaan,5241000,86000,Normal
USR000647,4/27/2026,4,2026,Medan,Pendidikan,5241000,204000,Normal
USR000647,4/27/2026,4,2026,Medan,Pendidikan,5241000,157000,Normal
USR000647,4/28/2026,4,2026,Medan,Hiburan,5241000,99000,Normal
USR000647,5/1/2026,5,2026,Medan,Kesehatan,5241000,171000,Normal
USR000647,5/1/2026,5,2026,Medan,Olahraga,5241000,110000,Normal
USR000647,5/3/2026,5,2026,Medan,Traveling,5241000,170000,Normal
USR000647,5/4/2026,5,2026,Medan,Hewan Peliharaan,5241000,101000,Normal
USR000647,5/4/2026,5,2026,Medan,Pakaian,5241000,121000,Normal
USR000647,5/6/2026,5,2026,Medan,Kesehatan,5241000,209000,Normal
USR000647,5/8/2026,5,2026,Medan,Perumahan,5241000,352000,Normal
USR000647,5/10/2026,5,2026,Medan,Hewan Peliharaan,5241000,100000,Normal
USR000647,5/10/2026,5,2026,Medan,Makanan,5241000,279000,Normal
USR000647,5/10/2026,5,2026,Medan,Tagihan,5241000,197000,Normal
USR000647,5/13/2026,5,2026,Medan,Hiburan,5241000,167000,Normal
USR000647,5/13/2026,5,2026,Medan,Pendidikan,5241000,166000,Normal
USR000647,5/13/2026,5,2026,Medan,Transportasi,5241000,135000,Normal
USR000647,5/15/2026,5,2026,Medan,Hiburan,5241000,186000,Normal
USR000647,5/16/2026,5,2026,Medan,Belanja,5241000,146000,Normal
USR000647,5/16/2026,5,2026,Medan,Sosial,5241000,144000,Normal
USR000647,5/17/2026,5,2026,Medan,Elektronik,5241000,216000,Normal
USR000647,5/19/2026,5,2026,Medan,Olahraga,5241000,81000,Normal
USR000647,5/22/2026,5,2026,Medan,Sosial,5241000,114000,Normal
USR000647,5/26/2026,5,2026,Medan,Anak-Anak,5241000,187000,Normal
USR000648,6/2/2025,6,2025,Jayapura,Hewan Peliharaan,8332000,137000,Normal
USR000648,6/5/2025,6,2025,Jayapura,Anak-Anak,8332000,188000,Normal
USR000648,6/5/2025,6,2025,Jayapura,Kesehatan,8332000,209000,Normal
USR000648,6/7/2025,6,2025,Jayapura,Tagihan,8332000,350000,Normal
USR000648,6/8/2025,6,2025,Jayapura,Olahraga,8332000,177000,Normal
USR000648,6/8/2025,6,2025,Jayapura,Pakaian,8332000,149000,Normal
USR000648,6/9/2025,6,2025,Jayapura,Perumahan,8332000,505000,Normal
USR000648,6/10/2025,6,2025,Jayapura,Makanan,8332000,385000,Normal
USR000648,6/10/2025,6,2025,Jayapura,Tagihan,8332000,328000,Normal
USR000648,6/12/2025,6,2025,Jayapura,Sosial,8332000,211000,Normal
USR000648,6/14/2025,6,2025,Jayapura,Elektronik,8332000,303000,Normal
USR000648,6/14/2025,6,2025,Jayapura,Pendidikan,8332000,227000,Normal
USR000648,6/16/2025,6,2025,Jayapura,Pendidikan,8332000,244000,Normal
USR000648,6/16/2025,6,2025,Jayapura,Transportasi,8332000,253000,Normal
USR000648,6/18/2025,6,2025,Jayapura,Belanja,8332000,251000,Normal
USR000648,6/18/2025,6,2025,Jayapura,Traveling,8332000,269000,Normal
USR000648,6/19/2025,6,2025,Jayapura,Hiburan,8332000,206000,Normal
USR000648,6/19/2025,6,2025,Jayapura,Perumahan,8332000,530000,Normal
USR000648,6/30/2025,6,2025,Jayapura,Makanan,8332000,271000,Normal
USR000648,6/30/2025,6,2025,Jayapura,Transportasi,8332000,187000,Normal
USR000648,7/2/2025,7,2025,Jayapura,Elektronik,8332000,187000,Normal
USR000648,7/2/2025,7,2025,Jayapura,Olahraga,8332000,148000,Normal
USR000648,7/5/2025,7,2025,Jayapura,Makanan,8332000,336000,Normal
USR000648,7/6/2025,7,2025,Jayapura,Anak-Anak,8332000,237000,Normal
USR000648,7/7/2025,7,2025,Jayapura,Anak-Anak,8332000,209000,Normal
USR000648,7/7/2025,7,2025,Jayapura,Belanja,8332000,204000,Normal
USR000648,7/7/2025,7,2025,Jayapura,Pendidikan,8332000,358000,Normal
USR000648,7/9/2025,7,2025,Jayapura,Pakaian,8332000,173000,Normal
USR000648,7/10/2025,7,2025,Jayapura,Transportasi,8332000,225000,Normal
USR000648,7/15/2025,7,2025,Jayapura,Perumahan,8332000,558000,Normal
USR000648,7/16/2025,7,2025,Jayapura,Hiburan,8332000,157000,Normal
USR000648,7/16/2025,7,2025,Jayapura,Pendidikan,8332000,241000,Normal
USR000648,7/17/2025,7,2025,Jayapura,Hewan Peliharaan,8332000,119000,Normal
USR000648,7/17/2025,7,2025,Jayapura,Kesehatan,8332000,244000,Normal
USR000648,7/17/2025,7,2025,Jayapura,Sosial,8332000,141000,Normal
USR000648,7/21/2025,7,2025,Jayapura,Perumahan,8332000,472000,Normal
USR000648,7/21/2025,7,2025,Jayapura,Tagihan,8332000,279000,Normal
USR000648,7/25/2025,7,2025,Jayapura,Traveling,8332000,301000,Normal
USR000648,7/26/2025,7,2025,Jayapura,Transportasi,8332000,227000,Normal
USR000648,7/31/2025,7,2025,Jayapura,Traveling,8332000,259000,Normal
USR000648,8/1/2025,8,2025,Jayapura,Perumahan,8332000,584000,Normal
USR000648,8/2/2025,8,2025,Jayapura,Pakaian,8332000,250000,Normal
USR000648,8/3/2025,8,2025,Jayapura,Olahraga,8332000,195000,Normal
USR000648,8/3/2025,8,2025,Jayapura,Tagihan,8332000,344000,Normal
USR000648,8/5/2025,8,2025,Jayapura,Pendidikan,8332000,317000,Normal
USR000648,8/5/2025,8,2025,Jayapura,Tagihan,8332000,447000,Normal
USR000648,8/6/2025,8,2025,Jayapura,Traveling,8332000,311000,Normal
USR000648,8/7/2025,8,2025,Jayapura,Transportasi,8332000,237000,Normal
USR000648,8/8/2025,8,2025,Jayapura,Traveling,8332000,237000,Normal
USR000648,8/10/2025,8,2025,Jayapura,Anak-Anak,8332000,263000,Normal
USR000648,8/10/2025,8,2025,Jayapura,Elektronik,8332000,210000,Normal
USR000648,8/15/2025,8,2025,Jayapura,Sosial,8332000,171000,Normal
USR000648,8/16/2025,8,2025,Jayapura,Olahraga,8332000,203000,Normal
USR000648,8/18/2025,8,2025,Jayapura,Anak-Anak,8332000,254000,Normal
USR000648,8/18/2025,8,2025,Jayapura,Belanja,8332000,251000,Normal
USR000648,8/19/2025,8,2025,Jayapura,Pendidikan,8332000,369000,Normal
USR000648,8/22/2025,8,2025,Jayapura,Hiburan,8332000,245000,Normal
USR000648,8/22/2025,8,2025,Jayapura,Transportasi,8332000,229000,Normal
USR000648,8/23/2025,8,2025,Jayapura,Pakaian,8332000,182000,Normal
USR000648,8/24/2025,8,2025,Jayapura,Belanja,8332000,291000,Normal
USR000648,8/25/2025,8,2025,Jayapura,Makanan,8332000,386000,Normal
USR000648,8/29/2025,8,2025,Jayapura,Kesehatan,8332000,249000,Normal
USR000648,8/30/2025,8,2025,Jayapura,Elektronik,8332000,228000,Normal
USR000648,8/31/2025,8,2025,Jayapura,Hewan Peliharaan,8332000,124000,Normal
USR000648,9/1/2025,9,2025,Jayapura,Anak-Anak,8332000,141000,Normal
USR000648,9/4/2025,9,2025,Jayapura,Hiburan,8332000,176000,Normal
USR000648,9/4/2025,9,2025,Jayapura,Olahraga,8332000,92000,Normal
USR000648,9/5/2025,9,2025,Jayapura,Traveling,8332000,169000,Normal
USR000648,9/8/2025,9,2025,Jayapura,Pakaian,8332000,191000,Normal
USR000648,9/9/2025,9,2025,Jayapura,Elektronik,8332000,187000,Normal
USR000648,9/10/2025,9,2025,Jayapura,Anak-Anak,8332000,215000,Normal
USR000648,9/11/2025,9,2025,Jayapura,Kesehatan,8332000,165000,Normal
USR000648,9/12/2025,9,2025,Jayapura,Traveling,8332000,265000,Normal
USR000648,9/13/2025,9,2025,Jayapura,Hewan Peliharaan,8332000,106000,Normal
USR000648,9/17/2025,9,2025,Jayapura,Olahraga,8332000,92000,Normal
USR000648,9/19/2025,9,2025,Jayapura,Hewan Peliharaan,8332000,89000,Normal
USR000648,9/19/2025,9,2025,Jayapura,Makanan,8332000,310000,Normal
USR000648,9/20/2025,9,2025,Jayapura,Sosial,8332000,186000,Normal
USR000648,9/20/2025,9,2025,Jayapura,Transportasi,8332000,224000,Normal
USR000648,9/22/2025,9,2025,Jayapura,Perumahan,8332000,428000,Normal
USR000648,9/23/2025,9,2025,Jayapura,Pakaian,8332000,189000,Normal
USR000648,9/25/2025,9,2025,Jayapura,Belanja,8332000,200000,Normal
USR000648,9/25/2025,9,2025,Jayapura,Pendidikan,8332000,190000,Normal
USR000648,9/29/2025,9,2025,Jayapura,Belanja,8332000,251000,Normal
USR000648,9/29/2025,9,2025,Jayapura,Makanan,8332000,245000,Normal
USR000648,9/30/2025,9,2025,Jayapura,Elektronik,8332000,172000,Normal
USR000648,9/30/2025,9,2025,Jayapura,Pendidikan,8332000,235000,Normal
USR000648,9/30/2025,9,2025,Jayapura,Sosial,8332000,181000,Normal
USR000648,9/30/2025,9,2025,Jayapura,Tagihan,8332000,293000,Normal
USR000648,10/1/2025,10,2025,Jayapura,Elektronik,8332000,211000,Normal
USR000648,10/1/2025,10,2025,Jayapura,Pendidikan,8332000,283000,Normal
USR000648,10/2/2025,10,2025,Jayapura,Tagihan,8332000,273000,Normal
USR000648,10/8/2025,10,2025,Jayapura,Pakaian,8332000,162000,Normal
USR000648,10/10/2025,10,2025,Jayapura,Makanan,8332000,212000,Normal
USR000648,10/15/2025,10,2025,Jayapura,Kesehatan,8332000,219000,Normal
USR000648,10/15/2025,10,2025,Jayapura,Tagihan,8332000,320000,Normal
USR000648,10/17/2025,10,2025,Jayapura,Belanja,8332000,252000,Normal
USR000648,10/17/2025,10,2025,Jayapura,Olahraga,8332000,113000,Normal
USR000648,10/17/2025,10,2025,Jayapura,Sosial,8332000,128000,Normal
USR000648,10/20/2025,10,2025,Jayapura,Hiburan,8332000,162000,Normal
USR000648,10/20/2025,10,2025,Jayapura,Pendidikan,8332000,277000,Normal
USR000648,10/20/2025,10,2025,Jayapura,Transportasi,8332000,236000,Normal
USR000648,10/21/2025,10,2025,Jayapura,Perumahan,8332000,285000,Normal
USR000648,10/23/2025,10,2025,Jayapura,Hewan Peliharaan,8332000,144000,Normal
USR000648,10/24/2025,10,2025,Jayapura,Makanan,8332000,192000,Normal
USR000648,10/25/2025,10,2025,Jayapura,Perumahan,8332000,293000,Normal
USR000648,10/26/2025,10,2025,Jayapura,Elektronik,8332000,249000,Normal
USR000648,10/28/2025,10,2025,Jayapura,Anak-Anak,8332000,211000,Normal
USR000648,10/29/2025,10,2025,Jayapura,Traveling,8332000,246000,Normal
USR000648,10/31/2025,10,2025,Jayapura,Olahraga,8332000,107000,Normal
USR000648,11/3/2025,11,2025,Jayapura,Perumahan,8332000,450000,Normal
USR000648,11/3/2025,11,2025,Jayapura,Traveling,8332000,205000,Normal
USR000648,11/5/2025,11,2025,Jayapura,Sosial,8332000,174000,Normal
USR000648,11/7/2025,11,2025,Jayapura,Pakaian,8332000,182000,Normal
USR000648,11/7/2025,11,2025,Jayapura,Pendidikan,8332000,317000,Normal
USR000648,11/7/2025,11,2025,Jayapura,Traveling,8332000,179000,Normal
USR000648,11/8/2025,11,2025,Jayapura,Transportasi,8332000,149000,Normal
USR000648,11/9/2025,11,2025,Jayapura,Pendidikan,8332000,310000,Normal
USR000648,11/13/2025,11,2025,Jayapura,Makanan,8332000,301000,Normal
USR000648,11/14/2025,11,2025,Jayapura,Kesehatan,8332000,181000,Normal
USR000648,11/14/2025,11,2025,Jayapura,Tagihan,8332000,281000,Normal
USR000648,11/16/2025,11,2025,Jayapura,Hewan Peliharaan,8332000,128000,Normal
USR000648,11/17/2025,11,2025,Jayapura,Hiburan,8332000,183000,Normal
USR000648,11/17/2025,11,2025,Jayapura,Transportasi,8332000,181000,Normal
USR000648,11/19/2025,11,2025,Jayapura,Anak-Anak,8332000,205000,Normal
USR000648,11/19/2025,11,2025,Jayapura,Belanja,8332000,205000,Normal
USR000648,11/20/2025,11,2025,Jayapura,Elektronik,8332000,195000,Normal
USR000648,11/26/2025,11,2025,Jayapura,Olahraga,8332000,126000,Normal
USR000648,11/28/2025,11,2025,Jayapura,Tagihan,8332000,332000,Normal
USR000648,11/30/2025,11,2025,Jayapura,Kesehatan,8332000,186000,Normal
USR000648,11/30/2025,11,2025,Jayapura,Olahraga,8332000,110000,Normal
USR000648,12/1/2025,12,2025,Jayapura,Belanja,8332000,284000,Normal
USR000648,12/2/2025,12,2025,Jayapura,Belanja,8332000,226000,Normal
USR000648,12/2/2025,12,2025,Jayapura,Pendidikan,8332000,366000,Normal
USR000648,12/3/2025,12,2025,Jayapura,Olahraga,8332000,136000,Normal
USR000648,12/4/2025,12,2025,Jayapura,Hiburan,8332000,196000,Normal
USR000648,12/4/2025,12,2025,Jayapura,Olahraga,8332000,205000,Normal
USR000648,12/6/2025,12,2025,Jayapura,Kesehatan,8332000,173000,Normal
USR000648,12/6/2025,12,2025,Jayapura,Tagihan,8332000,498000,Normal
USR000648,12/7/2025,12,2025,Jayapura,Anak-Anak,8332000,320000,Normal
USR000648,12/8/2025,12,2025,Jayapura,Hewan Peliharaan,8332000,158000,Normal
USR000648,12/11/2025,12,2025,Jayapura,Transportasi,8332000,228000,Normal
USR000648,12/14/2025,12,2025,Jayapura,Perumahan,8332000,576000,Normal
USR000648,12/14/2025,12,2025,Jayapura,Sosial,8332000,185000,Normal
USR000648,12/14/2025,12,2025,Jayapura,Transportasi,8332000,298000,Normal
USR000648,12/16/2025,12,2025,Jayapura,Anak-Anak,8332000,300000,Normal
USR000648,12/18/2025,12,2025,Jayapura,Pakaian,8332000,193000,Normal
USR000648,12/19/2025,12,2025,Jayapura,Makanan,8332000,290000,Normal
USR000648,12/25/2025,12,2025,Jayapura,Pakaian,8332000,264000,Normal
USR000648,12/25/2025,12,2025,Jayapura,Traveling,8332000,316000,Normal
USR000648,12/26/2025,12,2025,Jayapura,Elektronik,8332000,246000,Normal
USR000648,12/27/2025,12,2025,Jayapura,Hewan Peliharaan,8332000,180000,Normal
USR000648,12/30/2025,12,2025,Jayapura,Makanan,8332000,346000,Normal
USR000648,12/30/2025,12,2025,Jayapura,Perumahan,8332000,347000,Normal
USR000648,12/31/2025,12,2025,Jayapura,Kesehatan,8332000,192000,Normal
USR000648,12/31/2025,12,2025,Jayapura,Pendidikan,8332000,258000,Normal
USR000648,1/2/2026,1,2026,Jayapura,Tagihan,8332000,319000,Normal
USR000648,1/4/2026,1,2026,Jayapura,Pakaian,8332000,184000,Normal
USR000648,1/5/2026,1,2026,Jayapura,Perumahan,8332000,322000,Normal
USR000648,1/6/2026,1,2026,Jayapura,Sosial,8332000,117000,Normal
USR000648,1/9/2026,1,2026,Jayapura,Hiburan,8332000,164000,Normal
USR000648,1/10/2026,1,2026,Jayapura,Tagihan,8332000,297000,Normal
USR000648,1/11/2026,1,2026,Jayapura,Makanan,8332000,375000,Normal
USR000648,1/13/2026,1,2026,Jayapura,Kesehatan,8332000,242000,Normal
USR000648,1/14/2026,1,2026,Jayapura,Pakaian,8332000,225000,Normal
USR000648,1/15/2026,1,2026,Jayapura,Transportasi,8332000,223000,Normal
USR000648,1/16/2026,1,2026,Jayapura,Elektronik,8332000,216000,Normal
USR000648,1/18/2026,1,2026,Jayapura,Belanja,8332000,279000,Normal
USR000648,1/19/2026,1,2026,Jayapura,Makanan,8332000,305000,Normal
USR000648,1/21/2026,1,2026,Jayapura,Perumahan,8332000,400000,Normal
USR000648,1/22/2026,1,2026,Jayapura,Olahraga,8332000,150000,Normal
USR000648,1/22/2026,1,2026,Jayapura,Traveling,8332000,191000,Normal
USR000648,1/23/2026,1,2026,Jayapura,Hewan Peliharaan,8332000,112000,Normal
USR000648,1/26/2026,1,2026,Jayapura,Pendidikan,8332000,225000,Normal
USR000648,1/29/2026,1,2026,Jayapura,Belanja,8332000,248000,Normal
USR000648,1/29/2026,1,2026,Jayapura,Traveling,8332000,266000,Normal
USR000648,1/30/2026,1,2026,Jayapura,Anak-Anak,8332000,192000,Normal
USR000648,1/30/2026,1,2026,Jayapura,Hewan Peliharaan,8332000,137000,Normal
USR000648,1/31/2026,1,2026,Jayapura,Anak-Anak,8332000,229000,Normal
USR000648,1/31/2026,1,2026,Jayapura,Hiburan,8332000,130000,Normal
USR000648,2/1/2026,2,2026,Jayapura,Perumahan,8332000,382000,Normal
USR000648,2/2/2026,2,2026,Jayapura,Pendidikan,8332000,216000,Normal
USR000648,2/2/2026,2,2026,Jayapura,Traveling,8332000,146000,Normal
USR000648,2/3/2026,2,2026,Jayapura,Belanja,8332000,214000,Normal
USR000648,2/5/2026,2,2026,Jayapura,Pendidikan,8332000,233000,Normal
USR000648,2/7/2026,2,2026,Jayapura,Kesehatan,8332000,194000,Normal
USR000648,2/8/2026,2,2026,Jayapura,Sosial,8332000,123000,Normal
USR000648,2/9/2026,2,2026,Jayapura,Olahraga,8332000,72000,Normal
USR000648,2/11/2026,2,2026,Jayapura,Kesehatan,8332000,129000,Normal
USR000648,2/12/2026,2,2026,Jayapura,Hiburan,8332000,174000,Normal
USR000648,2/15/2026,2,2026,Jayapura,Hewan Peliharaan,8332000,75000,Normal
USR000648,2/15/2026,2,2026,Jayapura,Makanan,8332000,278000,Normal
USR000648,2/15/2026,2,2026,Jayapura,Sosial,8332000,134000,Normal
USR000648,2/16/2026,2,2026,Jayapura,Elektronik,8332000,198000,Normal
USR000648,2/16/2026,2,2026,Jayapura,Pakaian,8332000,120000,Normal
USR000648,2/18/2026,2,2026,Jayapura,Hewan Peliharaan,8332000,87000,Normal
USR000648,2/19/2026,2,2026,Jayapura,Anak-Anak,8332000,190000,Normal
USR000648,2/19/2026,2,2026,Jayapura,Makanan,8332000,229000,Normal
USR000648,2/20/2026,2,2026,Jayapura,Hiburan,8332000,117000,Normal
USR000648,2/20/2026,2,2026,Jayapura,Tagihan,8332000,215000,Normal
USR000648,2/20/2026,2,2026,Jayapura,Transportasi,8332000,156000,Normal
USR000648,2/24/2026,2,2026,Jayapura,Anak-Anak,8332000,145000,Normal
USR000648,3/4/2026,3,2026,Jayapura,Anak-Anak,8332000,200000,Normal
USR000648,3/4/2026,3,2026,Jayapura,Belanja,8332000,263000,Normal
USR000648,3/5/2026,3,2026,Jayapura,Pakaian,8332000,154000,Normal
USR000648,3/9/2026,3,2026,Jayapura,Hiburan,8332000,150000,Normal
USR000648,3/9/2026,3,2026,Jayapura,Makanan,8332000,285000,Normal
USR000648,3/9/2026,3,2026,Jayapura,Olahraga,8332000,101000,Normal
USR000648,3/9/2026,3,2026,Jayapura,Perumahan,8332000,408000,Normal
USR000648,3/9/2026,3,2026,Jayapura,Transportasi,8332000,224000,Normal
USR000648,3/11/2026,3,2026,Jayapura,Hewan Peliharaan,8332000,154000,Normal
USR000648,3/11/2026,3,2026,Jayapura,Hiburan,8332000,114000,Normal
USR000648,3/11/2026,3,2026,Jayapura,Sosial,8332000,106000,Normal
USR000648,3/15/2026,3,2026,Jayapura,Hewan Peliharaan,8332000,133000,Normal
USR000648,3/15/2026,3,2026,Jayapura,Kesehatan,8332000,177000,Normal
USR000648,3/18/2026,3,2026,Jayapura,Tagihan,8332000,368000,Normal
USR000648,3/18/2026,3,2026,Jayapura,Traveling,8332000,231000,Normal
USR000648,3/21/2026,3,2026,Jayapura,Olahraga,8332000,122000,Normal
USR000648,3/22/2026,3,2026,Jayapura,Elektronik,8332000,177000,Normal
USR000648,3/23/2026,3,2026,Jayapura,Pakaian,8332000,195000,Normal
USR000648,3/27/2026,3,2026,Jayapura,Sosial,8332000,120000,Normal
USR000648,3/27/2026,3,2026,Jayapura,Transportasi,8332000,219000,Normal
USR000648,3/29/2026,3,2026,Jayapura,Pendidikan,8332000,206000,Normal
USR000648,3/29/2026,3,2026,Jayapura,Pendidikan,8332000,209000,Normal
USR000648,3/30/2026,3,2026,Jayapura,Kesehatan,8332000,134000,Normal
USR000648,3/31/2026,3,2026,Jayapura,Tagihan,8332000,345000,Normal
USR000648,4/2/2026,4,2026,Jayapura,Hewan Peliharaan,8332000,110000,Normal
USR000648,4/4/2026,4,2026,Jayapura,Kesehatan,8332000,124000,Normal
USR000648,4/8/2026,4,2026,Jayapura,Perumahan,8332000,325000,Normal
USR000648,4/9/2026,4,2026,Jayapura,Olahraga,8332000,120000,Normal
USR000648,4/9/2026,4,2026,Jayapura,Sosial,8332000,121000,Normal
USR000648,4/10/2026,4,2026,Jayapura,Anak-Anak,8332000,204000,Normal
USR000648,4/11/2026,4,2026,Jayapura,Transportasi,8332000,158000,Normal
USR000648,4/12/2026,4,2026,Jayapura,Elektronik,8332000,156000,Normal
USR000648,4/12/2026,4,2026,Jayapura,Hiburan,8332000,142000,Normal
USR000648,4/15/2026,4,2026,Jayapura,Pendidikan,8332000,259000,Normal
USR000648,4/15/2026,4,2026,Jayapura,Tagihan,8332000,307000,Normal
USR000648,4/16/2026,4,2026,Jayapura,Elektronik,8332000,176000,Normal
USR000648,4/16/2026,4,2026,Jayapura,Hewan Peliharaan,8332000,98000,Normal
USR000648,4/16/2026,4,2026,Jayapura,Kesehatan,8332000,145000,Normal
USR000648,4/16/2026,4,2026,Jayapura,Traveling,8332000,182000,Normal
USR000648,4/17/2026,4,2026,Jayapura,Pakaian,8332000,116000,Normal
USR000648,4/18/2026,4,2026,Jayapura,Perumahan,8332000,299000,Normal
USR000648,4/23/2026,4,2026,Jayapura,Belanja,8332000,253000,Normal
USR000648,4/24/2026,4,2026,Jayapura,Hiburan,8332000,163000,Normal
USR000648,4/26/2026,4,2026,Jayapura,Traveling,8332000,138000,Normal
USR000648,4/28/2026,4,2026,Jayapura,Belanja,8332000,212000,Normal
USR000648,4/29/2026,4,2026,Jayapura,Pendidikan,8332000,257000,Normal
USR000648,4/30/2026,4,2026,Jayapura,Makanan,8332000,293000,Normal
USR000648,5/1/2026,5,2026,Jayapura,Anak-Anak,8332000,214000,Normal
USR000648,5/1/2026,5,2026,Jayapura,Pakaian,8332000,156000,Normal
USR000648,5/2/2026,5,2026,Jayapura,Makanan,8332000,367000,Normal
USR000648,5/4/2026,5,2026,Jayapura,Transportasi,8332000,305000,Normal
USR000648,5/5/2026,5,2026,Jayapura,Elektronik,8332000,363000,Normal
USR000648,5/5/2026,5,2026,Jayapura,Perumahan,8332000,567000,Normal
USR000648,5/8/2026,5,2026,Jayapura,Tagihan,8332000,448000,Normal
USR000648,5/10/2026,5,2026,Jayapura,Hiburan,8332000,271000,Normal
USR000648,5/10/2026,5,2026,Jayapura,Perumahan,8332000,430000,Normal
USR000648,5/11/2026,5,2026,Jayapura,Olahraga,8332000,180000,Normal
USR000648,5/11/2026,5,2026,Jayapura,Traveling,8332000,192000,Normal
USR000648,5/12/2026,5,2026,Jayapura,Traveling,8332000,233000,Normal
USR000648,5/17/2026,5,2026,Jayapura,Elektronik,8332000,369000,Normal
USR000648,5/17/2026,5,2026,Jayapura,Hewan Peliharaan,8332000,205000,Normal
USR000648,5/18/2026,5,2026,Jayapura,Pendidikan,8332000,315000,Normal
USR000648,5/20/2026,5,2026,Jayapura,Belanja,8332000,312000,Normal
USR000648,5/20/2026,5,2026,Jayapura,Pendidikan,8332000,299000,Normal
USR000648,5/21/2026,5,2026,Jayapura,Kesehatan,8332000,183000,Normal
USR000648,5/23/2026,5,2026,Jayapura,Anak-Anak,8332000,310000,Normal
USR000648,5/23/2026,5,2026,Jayapura,Sosial,8332000,176000,Normal
USR000648,5/27/2026,5,2026,Jayapura,Kesehatan,8332000,249000,Normal
USR000649,6/1/2025,6,2025,Manado,Hiburan,4664000,89000,Normal
USR000649,6/6/2025,6,2025,Manado,Kesehatan,4664000,98000,Normal
USR000649,6/7/2025,6,2025,Manado,Transportasi,4664000,171000,Normal
USR000649,6/7/2025,6,2025,Manado,Traveling,4664000,139000,Normal
USR000649,6/8/2025,6,2025,Manado,Makanan,4664000,156000,Normal
USR000649,6/10/2025,6,2025,Manado,Pakaian,4664000,130000,Normal
USR000649,6/11/2025,6,2025,Manado,Hewan Peliharaan,4664000,97000,Normal
USR000649,6/13/2025,6,2025,Manado,Elektronik,4664000,103000,Normal
USR000649,6/14/2025,6,2025,Manado,Sosial,4664000,73000,Normal
USR000649,6/15/2025,6,2025,Manado,Belanja,4664000,131000,Normal
USR000649,6/18/2025,6,2025,Manado,Hewan Peliharaan,4664000,68000,Normal
USR000649,6/18/2025,6,2025,Manado,Hiburan,4664000,96000,Normal
USR000649,6/20/2025,6,2025,Manado,Olahraga,4664000,102000,Normal
USR000649,6/21/2025,6,2025,Manado,Anak-Anak,4664000,152000,Normal
USR000649,6/23/2025,6,2025,Manado,Sosial,4664000,71000,Normal
USR000649,6/23/2025,6,2025,Manado,Transportasi,4664000,122000,Normal
USR000649,6/24/2025,6,2025,Manado,Tagihan,4664000,161000,Normal
USR000649,6/25/2025,6,2025,Manado,Anak-Anak,4664000,117000,Normal
USR000649,6/29/2025,6,2025,Manado,Pakaian,4664000,106000,Normal
USR000649,6/29/2025,6,2025,Manado,Pendidikan,4664000,177000,Normal
USR000649,6/29/2025,6,2025,Manado,Perumahan,4664000,280000,Normal
